id,cat_name,long,lat
8768,canal,-120.62528,37.08417
8769,canal,-120.62556,37.42306
8770,canal,-120.62778,37.64806
8771,canal,-120.62944,37.42833
8772,canal,-120.63056,37.39667
8773,canal,-120.63278,36.96778
8774,canal,-120.63278,37.04056
8775,canal,-120.63306,37.08694
8776,canal,-120.63361,36.98167
8777,canal,-120.63444,37.38556
8778,canal,-120.635,37.02778
8779,canal,-120.63694,37.40889
8780,canal,-120.6375,37.30722
8781,canal,-120.63778,37.41722
8782,canal,-120.6425,36.95833
8783,canal,-120.64528,37.06278
8784,canal,-120.64861,37.34667
8785,canal,-120.65167,37.385
8786,canal,-120.65222,37.01278
8787,canal,-120.65444,36.99694
8788,canal,-120.65444,37.04389
8789,canal,-120.655,37.08861
8790,canal,-120.65611,36.97889
8791,canal,-120.65722,37.13028
8792,canal,-120.65944,37.03111
8793,canal,-120.66222,39.15639
8794,canal,-120.6625,37.12611
8795,canal,-120.66306,37.37778
8796,canal,-120.66306,40.35028
8797,canal,-120.66639,37.12889
8798,canal,-120.66667,38.32111
8799,canal,-120.66778,37.08917
8800,canal,-120.66778,37.13861
8801,canal,-120.66889,37.11972
8802,canal,-120.66944,37.09667
8803,canal,-120.67,39.35861
8804,canal,-120.67028,37.41528
8805,canal,-120.67222,37.075
8806,canal,-120.67667,37.3425
8807,canal,-120.67861,37.04833
8808,canal,-120.67944,37.13722
8809,canal,-120.67944,37.16222
8810,canal,-120.67944,38.665
8811,canal,-120.68056,37.37889
8812,canal,-120.68083,37.07306
8813,canal,-120.68111,37.13111
8814,canal,-120.68139,37.06056
8815,canal,-120.68361,37.09611
8816,canal,-120.68361,37.70833
8817,canal,-120.68528,37.67472
8818,canal,-120.68556,37.65278
8819,canal,-120.6875,39.10306
8820,canal,-120.68944,37.39417
8821,canal,-120.68972,37.09472
8822,canal,-120.69139,37.145
8823,canal,-120.69222,37.07472
8824,canal,-120.69222,37.66056
8825,canal,-120.6925,37.13972
8826,canal,-120.6925,37.82111
8827,canal,-120.69417,37.13528
8828,canal,-120.695,37.30194
8829,canal,-120.695,37.67972
8830,canal,-120.69528,37.31694
8831,canal,-120.69556,37.84194
8832,canal,-120.69611,37.17444
8833,canal,-120.6975,38.3875
8834,canal,-120.69972,37.73917
8835,canal,-120.70056,37.04889
8836,canal,-120.70194,39.28972
8837,canal,-120.70611,37.04889
8838,canal,-120.70611,37.05722
8839,canal,-120.70667,37.36222
8840,canal,-120.70806,37.11806
8841,canal,-120.70806,37.38
8842,canal,-120.70889,37.41
8843,canal,-120.71444,37.37472
8844,canal,-120.71472,37.04611
8845,canal,-120.71472,37.39472
8846,canal,-120.71722,37.12
8847,canal,-120.7175,37.11139
8848,canal,-120.72083,37.82028
8849,canal,-120.72167,37.62917
8850,canal,-120.72389,37.01639
8851,canal,-120.72389,37.13139
8852,canal,-120.72417,37.08194
8853,canal,-120.72444,37.10806
8854,canal,-120.72444,37.20222
8855,canal,-120.72694,37.57278
8856,canal,-120.72889,37.38722
8857,canal,-120.72917,39.29139
8858,canal,-120.73028,37.07472
8859,canal,-120.73056,37.39861
8860,canal,-120.73417,37.32111
8861,canal,-120.735,37.80583
8862,canal,-120.735,38.77194
8863,canal,-120.73611,38.72583
8864,canal,-120.73833,37.64528
8865,canal,-120.73833,38.7775
8866,canal,-120.74,37.00611
8867,canal,-120.74111,37.13917
8868,canal,-120.74167,37.33361
8869,canal,-120.75278,37.14667
8870,canal,-120.75333,39.25583
8871,canal,-120.75444,37.65639
8872,canal,-120.755,37.11583
8873,canal,-120.75556,37.12556
8874,canal,-120.75583,37.77139
8875,canal,-120.75639,37.79056
8876,canal,-120.75694,37.46333
8877,canal,-120.75944,37.07278
8878,canal,-120.76028,37.17417
8879,canal,-120.76222,37.80417
8880,canal,-120.76333,38.72583
8881,canal,-120.76389,37.33694
8882,canal,-120.76639,37.48528
8883,canal,-120.76694,37.06861
8884,canal,-120.76694,39.24639
8885,canal,-120.76889,37.8275
8886,canal,-120.76917,37.15472
8887,canal,-120.76944,37.16361
8888,canal,-120.76944,37.35028
8889,canal,-120.77194,37.35694
8890,canal,-120.7725,37.16306
8891,canal,-120.7725,37.75472
8892,canal,-120.77278,37.78556
8893,canal,-120.77389,37.77417
8894,canal,-120.77417,38.01806
8895,canal,-120.77472,37.04417
8896,canal,-120.775,37.76333
8897,canal,-120.77722,37.38139
8898,canal,-120.7775,37.17222
8899,canal,-120.77861,38.34833
8900,canal,-120.78194,37.77222
8901,canal,-120.7825,36.99167
8902,canal,-120.7825,37.73833
8903,canal,-120.78472,37.75694
8904,canal,-120.7875,37.15972
8905,canal,-120.78944,37.64222
8906,canal,-120.78972,38.37889
8907,canal,-120.79028,37.61361
8908,canal,-120.79083,37.73167
8909,canal,-120.79222,37.79222
8910,canal,-120.79333,37.6275
8911,canal,-120.79361,37.78111
8912,canal,-120.79833,37.81028
8913,canal,-120.80111,37.69556
8914,canal,-120.80639,39.20333
8915,canal,-120.80722,37.67806
8916,canal,-120.80778,36.95333
8917,canal,-120.81111,37.77194
8918,canal,-120.81139,38.06389
8919,canal,-120.81222,38.92639
8920,canal,-120.81444,37.76278
8921,canal,-120.81917,37.13972
8922,canal,-120.82278,37.95306
8923,canal,-120.82333,37.8
8924,canal,-120.82389,37.69028
8925,canal,-120.82611,37.33444
8926,canal,-120.82694,38.39194
8927,canal,-120.82889,37.80194
8928,canal,-120.83,37.75389
8929,canal,-120.83056,38.39361
8930,canal,-120.83333,37.33111
8931,canal,-120.83361,37.81583
8932,canal,-120.835,37.69833
8933,canal,-120.83639,37.58028
8934,canal,-120.83639,37.61333
8935,canal,-120.83667,38.53389
8936,canal,-120.84028,37.56583
8937,canal,-120.84222,37.7925
8938,canal,-120.84389,37.71556
8939,canal,-120.84861,37.70778
8940,canal,-120.84889,37.79472
8941,canal,-120.84917,37.695
8942,canal,-120.84972,38.35417
8943,canal,-120.85056,37.4275
8944,canal,-120.85167,37.74472
8945,canal,-120.85417,37.81778
8946,canal,-120.85583,38.30611
8947,canal,-120.85917,37.81806
8948,canal,-120.86083,37.80639
8949,canal,-120.86139,37.40167
8950,canal,-120.86306,37.53639
8951,canal,-120.86417,37.36889
8952,canal,-120.86417,37.76611
8953,canal,-120.865,37.69944
8954,canal,-120.86722,37.21417
8955,canal,-120.86806,37.79139
8956,canal,-120.86972,37.37528
8957,canal,-120.87222,37.74778
8958,canal,-120.87389,37.75833
8959,canal,-120.87417,37.83944
8960,canal,-120.87444,37.19111
8961,canal,-120.87444,37.6875
8962,canal,-120.8775,37.63611
8963,canal,-120.87806,37.50028
8964,canal,-120.87806,37.71306
8965,canal,-120.87889,37.705
8966,canal,-120.87917,38.27944
8967,canal,-120.88083,37.68889
8968,canal,-120.88083,37.79944
8969,canal,-120.88194,38.29472
8970,canal,-120.88361,37.73639
8971,canal,-120.88389,37.82667
8972,canal,-120.88528,37.14389
8973,canal,-120.88667,37.72028
8974,canal,-120.88694,37.75194
8975,canal,-120.88694,38.46472
8976,canal,-120.88806,37.37944
8977,canal,-120.88917,37.69667
8978,canal,-120.88944,37.78778
8979,canal,-120.89056,37.85028
8980,canal,-120.89111,37.77778
8981,canal,-120.895,37.40222
8982,canal,-120.89667,37.83556
8983,canal,-120.89889,37.65278
8984,canal,-120.89944,37.72222
8985,canal,-120.89972,37.46333
8986,canal,-120.89972,37.81444
8987,canal,-120.90111,37.82611
8988,canal,-120.90194,37.78583
8989,canal,-120.90333,37.15722
8990,canal,-120.90361,37.22944
8991,canal,-120.90472,37.84139
8992,canal,-120.90806,37.78889
8993,canal,-120.90972,37.73222
8994,canal,-120.91333,37.77833
8995,canal,-120.91667,37.805
8996,canal,-120.91833,37.82389
8997,canal,-120.93056,37.53667
8998,canal,-120.93111,37.23111
8999,canal,-120.93194,37.1075
9000,canal,-120.93639,37.82361
9001,canal,-120.93639,39.2725
9002,canal,-120.93806,37.43778
9003,canal,-120.93944,37.39083
9004,canal,-120.94472,37.40833
9005,canal,-120.94639,37.82222
9006,canal,-120.94861,37.41944
9007,canal,-120.95,37.39778
9008,canal,-120.95028,38.51944
9009,canal,-120.95083,37.81333
9010,canal,-120.95194,37.83389
9011,canal,-120.95833,37.81972
9012,canal,-120.95917,37.48583
9013,canal,-120.95944,39.26194
9014,canal,-120.96556,37.82
9015,canal,-120.96806,37.4275
9016,canal,-120.97028,37.85306
9017,canal,-120.97389,37.82556
9018,canal,-120.97528,37.09694
9019,canal,-120.97528,37.84389
9020,canal,-120.98,39.17306
9021,canal,-120.98639,37.43806
9022,canal,-120.98833,39.08139
9023,canal,-120.99194,39.24556
9024,canal,-120.99222,37.50028
9025,canal,-121.00306,37.29306
9026,canal,-121.005,39.2125
9027,canal,-121.00917,38.98667
9028,canal,-121.01083,37.60222
9029,canal,-121.01667,37.52111
9030,canal,-121.02417,37.55111
9031,canal,-121.02444,38.9675
9032,canal,-121.02528,39.20278
9033,canal,-121.02639,39.22278
9034,canal,-121.04,39.17139
9035,canal,-121.04167,39.23583
9036,canal,-121.04194,38.96833
9037,canal,-121.04222,39.22444
9038,canal,-121.04333,37.76028
9039,canal,-121.04944,39.16333
9040,canal,-121.05139,39.13528
9041,canal,-121.05417,39.26
9042,canal,-121.055,37.53694
9043,canal,-121.05639,37.25722
9044,canal,-121.05861,38.85611
9045,canal,-121.06194,39.24472
9046,canal,-121.06583,39.11694
9047,canal,-121.06722,37.21778
9048,canal,-121.06722,37.70361
9049,canal,-121.06917,38.87028
9050,canal,-121.06944,37.57306
9051,canal,-121.07222,39.19056
9052,canal,-121.07361,41.14667
9053,canal,-121.07417,39.11889
9054,canal,-121.07528,37.67611
9055,canal,-121.07917,37.4525
9056,canal,-121.08194,37.47611
9057,canal,-121.08222,37.44528
9058,canal,-121.0825,37.635
9059,canal,-121.08278,38.92222
9060,canal,-121.08389,39.01806
9061,canal,-121.08417,39.29694
9062,canal,-121.08722,39.1975
9063,canal,-121.08889,39.00583
9064,canal,-121.08889,39.09806
9065,canal,-121.08972,38.90444
9066,canal,-121.09222,38.99472
9067,canal,-121.0925,39.19917
9068,canal,-121.09361,37.65444
9069,canal,-121.09667,37.44583
9070,canal,-121.09694,37.47944
9071,canal,-121.09722,38.8825
9072,canal,-121.10194,39.23083
9073,canal,-121.10528,37.50917
9074,canal,-121.10722,39.10972
9075,canal,-121.10944,37.44972
9076,canal,-121.10972,38.84722
9077,canal,-121.11,38.68194
9078,canal,-121.11056,38.87306
9079,canal,-121.11083,38.86917
9080,canal,-121.11222,38.88472
9081,canal,-121.11611,38.91806
9082,canal,-121.11722,37.50667
9083,canal,-121.11778,39.22556
9084,canal,-121.11833,38.98806
9085,canal,-121.12111,39.07806
9086,canal,-121.12417,41.12778
9087,canal,-121.12528,39.22667
9088,canal,-121.12611,37.49778
9089,canal,-121.13194,37.46083
9090,canal,-121.13417,37.48694
9091,canal,-121.135,37.45361
9092,canal,-121.13611,38.87861
9093,canal,-121.14083,38.8225
9094,canal,-121.14139,38.81583
9095,canal,-121.14139,38.83472
9096,canal,-121.14306,37.48583
9097,canal,-121.145,38.86
9098,canal,-121.14583,38.92889
9099,canal,-121.14583,39.04861
9100,canal,-121.14778,39.23972
9101,canal,-121.14861,39.20472
9102,canal,-121.15111,39.13417
9103,canal,-121.1575,37.48083
9104,canal,-121.15861,38.86528
9105,canal,-121.16194,38.90528
9106,canal,-121.16222,39.16917
9107,canal,-121.16333,39.07806
9108,canal,-121.16333,41.20472
9109,canal,-121.16472,38.80583
9110,canal,-121.16778,39.16167
9111,canal,-121.17167,38.77778
9112,canal,-121.17444,38.61278
9113,canal,-121.17528,37.48639
9114,canal,-121.18194,39.06833
9115,canal,-121.18333,38.96333
9116,canal,-121.18361,39.22722
9117,canal,-121.18444,38.71389
9118,canal,-121.18556,37.54083
9119,canal,-121.18917,38.85833
9120,canal,-121.19139,37.55861
9121,canal,-121.19139,38.87861
9122,canal,-121.19278,38.86528
9123,canal,-121.19417,38.85889
9124,canal,-121.20056,37.55278
9125,canal,-121.20417,37.53694
9126,canal,-121.20611,39.17972
9127,canal,-121.20778,38.95611
9128,canal,-121.21222,37.57444
9129,canal,-121.21361,38.94278
9130,canal,-121.21389,39.19139
9131,canal,-121.225,38.90111
9132,canal,-121.24028,37.97806
9133,canal,-121.26222,39.21778
9134,canal,-121.27278,37.57694
9135,canal,-121.27444,37.5925
9136,canal,-121.275,39.01028
9137,canal,-121.28278,37.92139
9138,canal,-121.28528,37.58194
9139,canal,-121.28694,38.10361
9140,canal,-121.29472,39.51472
9141,canal,-121.31694,39.20778
9142,canal,-121.32806,37.9625
9143,canal,-121.32944,39.23528
9144,canal,-121.33167,39.53389
9145,canal,-121.33444,37.68778
9146,canal,-121.34167,39.20472
9147,canal,-121.34278,37.65528
9148,canal,-121.35222,37.69111
9149,canal,-121.35417,37.64389
9150,canal,-121.355,39.2425
9151,canal,-121.35917,39.29722
9152,canal,-121.36,37.70417
9153,canal,-121.36083,37.69889
9154,canal,-121.36194,38.15306
9155,canal,-121.36889,37.62611
9156,canal,-121.3775,37.68333
9157,canal,-121.38444,41.09694
9158,canal,-121.3925,37.67306
9159,canal,-121.39583,38.18472
9160,canal,-121.39806,38.07278
9161,canal,-121.40944,39.38528
9162,canal,-121.41222,41.08056
9163,canal,-121.415,38.13083
9164,canal,-121.41722,38.06417
9165,canal,-121.42306,38.85278
9166,canal,-121.42333,39.64889
9167,canal,-121.435,39.30028
9168,canal,-121.45222,38.00667
9169,canal,-121.45417,37.82028
9170,canal,-121.45472,38.00194
9171,canal,-121.455,39.325
9172,canal,-121.4575,38.06417
9173,canal,-121.46722,37.93556
9174,canal,-121.46722,37.98583
9175,canal,-121.48139,37.81917
9176,canal,-121.48806,38.37194
9177,canal,-121.48889,36.96444
9178,canal,-121.4925,38.04
9179,canal,-121.49361,39.50639
9180,canal,-121.49472,38.23278
9181,canal,-121.49806,37.75111
9182,canal,-121.50111,39.23444
9183,canal,-121.50111,39.44
9184,canal,-121.50167,38.24472
9185,canal,-121.50611,38.65333
9186,canal,-121.50917,37.87972
9187,canal,-121.50944,37.88083
9188,canal,-121.50944,39.46944
9189,canal,-121.51417,40.5525
9190,canal,-121.51528,38.51667
9191,canal,-121.51583,38.80611
9192,canal,-121.51833,39.45722
9193,canal,-121.52,38.3275
9194,canal,-121.52111,38.61556
9195,canal,-121.52333,38.05556
9196,canal,-121.52361,38.85972
9197,canal,-121.52972,39.23833
9198,canal,-121.53056,39.45167
9199,canal,-121.53278,38.7725
9200,canal,-121.53806,38.64167
9201,canal,-121.53917,38.05639
9202,canal,-121.53972,39.72944
9203,canal,-121.54083,37.91389
9204,canal,-121.54139,37.91333
9205,canal,-121.55583,37.84139
9206,canal,-121.55806,37.76083
9207,canal,-121.55944,38.77194
9208,canal,-121.55972,38.53667
9209,canal,-121.5625,38.40778
9210,canal,-121.5625,39.75
9211,canal,-121.56444,39.53139
9212,canal,-121.56556,37.77583
9213,canal,-121.5725,38.80472
9214,canal,-121.5725,39.53944
9215,canal,-121.57917,41.99444
9216,canal,-121.58028,38.015
9217,canal,-121.58056,38.42028
9218,canal,-121.58917,38.81889
9219,canal,-121.59444,39.47167
9220,canal,-121.6025,38.01833
9221,canal,-121.60306,38.43861
9222,canal,-121.6075,37.93139
9223,canal,-121.61639,38.63528
9224,canal,-121.62722,37.85389
9225,canal,-121.63333,38.2975
9226,canal,-121.63333,39.33472
9227,canal,-121.63389,39.31528
9228,canal,-121.63722,38.7675
9229,canal,-121.64194,41.985
9230,canal,-121.64528,39.26389
9231,canal,-121.64694,38.06972
9232,canal,-121.6475,36.68472
9233,canal,-121.64778,37.86444
9234,canal,-121.65167,39.27028
9235,canal,-121.66139,39.18694
9236,canal,-121.66139,39.38556
9237,canal,-121.66611,38.31556
9238,canal,-121.67278,37.91806
9239,canal,-121.67472,37.76194
9240,canal,-121.68167,39.57667
9241,canal,-121.68861,39.44639
9242,canal,-121.68972,39.4025
9243,canal,-121.69167,39.17056
9244,canal,-121.69361,38.25167
9245,canal,-121.69667,39.40639
9246,canal,-121.69722,38.58944
9247,canal,-121.6975,39.16528
9248,canal,-121.7,39.37667
9249,canal,-121.70056,38.76528
9250,canal,-121.70528,39.29361
9251,canal,-121.71,38.97583
9252,canal,-121.71361,39.42944
9253,canal,-121.71528,39.45722
9254,canal,-121.71667,39.49389
9255,canal,-121.71944,39.16417
9256,canal,-121.72028,39.46
9257,canal,-121.72278,39.37889
9258,canal,-121.725,39.13556
9259,canal,-121.72806,39.49861
9260,canal,-121.73194,39.18222
9261,canal,-121.73222,39.43222
9262,canal,-121.73333,39.35028
9263,canal,-121.73583,39.03472
9264,canal,-121.73639,39.46611
9265,canal,-121.73639,39.47583
9266,canal,-121.73889,39.49806
9267,canal,-121.74056,39.46139
9268,canal,-121.74083,39.17167
9269,canal,-121.74111,39.40667
9270,canal,-121.74167,39.45056
9271,canal,-121.74361,39.44333
9272,canal,-121.74722,39.13583
9273,canal,-121.74833,39.47306
9274,canal,-121.75444,39.46528
9275,canal,-121.75806,38.27917
9276,canal,-121.76194,39.465
9277,canal,-121.76194,39.47944
9278,canal,-121.76306,39.66917
9279,canal,-121.76417,39.48806
9280,canal,-121.77306,38.65583
9281,canal,-121.77917,39.72417
9282,canal,-121.77972,39.39556
9283,canal,-121.78111,39.44333
9284,canal,-121.78333,38.03278
9285,canal,-121.78333,39.02694
9286,canal,-121.78444,36.80417
9287,canal,-121.78722,36.8075
9288,canal,-121.79056,38.64389
9289,canal,-121.79139,39.38472
9290,canal,-121.7925,39.715
9291,canal,-121.79333,37.29056
9292,canal,-121.79389,38.98667
9293,canal,-121.79806,39.38028
9294,canal,-121.79806,39.44111
9295,canal,-121.80028,39.49306
9296,canal,-121.80194,39.36389
9297,canal,-121.80222,38.25861
9298,canal,-121.81444,39.41222
9299,canal,-121.82361,39.37694
9300,canal,-121.83139,39.47833
9301,canal,-121.83528,40.48694
9302,canal,-121.84056,38.69722
9303,canal,-121.84333,38.66667
9304,canal,-121.84528,40.39833
9305,canal,-121.85028,39.36417
9306,canal,-121.85167,39.56667
9307,canal,-121.85556,38.71278
9308,canal,-121.86056,38.70528
9309,canal,-121.86389,40.43667
9310,canal,-121.88472,38.615
9311,canal,-121.89389,38.96528
9312,canal,-121.89444,37.68861
9313,canal,-121.8975,39.58028
9314,canal,-121.89944,37.67611
9315,canal,-121.90083,38.85806
9316,canal,-121.90222,37.68806
9317,canal,-121.90472,38.69333
9318,canal,-121.91389,38.01389
9319,canal,-121.92028,38.99861
9320,canal,-121.92028,40.39917
9321,canal,-121.93639,37.59556
9322,canal,-121.94333,40.40806
9323,canal,-121.96167,38.39361
9324,canal,-121.9625,38.53472
9325,canal,-121.96861,39.97611
9326,canal,-121.96972,40.42222
9327,canal,-121.97833,37.99361
9328,canal,-121.98556,38.54583
9329,canal,-121.98806,38.97778
9330,canal,-121.99306,39.97556
9331,canal,-121.99611,38.63056
9332,canal,-122.00472,39.06083
9333,canal,-122.00861,39.72278
9334,canal,-122.01083,37.91528
9335,canal,-122.01417,38.72417
9336,canal,-122.01833,39.46722
9337,canal,-122.02611,38.68222
9338,canal,-122.03,40.42917
9339,canal,-122.03778,38.74139
9340,canal,-122.03778,39.95194
9341,canal,-122.04361,39.95583
9342,canal,-122.05333,39.96389
9343,canal,-122.05361,38.15694
9344,canal,-122.05972,39.55028
9345,canal,-122.07306,37.56278
9346,canal,-122.07556,38.1625
9347,canal,-122.07722,39.21611
9348,canal,-122.08306,39.32722
9349,canal,-122.08833,39.31778
9350,canal,-122.10583,38.16778
9351,canal,-122.10722,39.30139
9352,canal,-122.11306,39.39333
9353,canal,-122.11722,39.39444
9354,canal,-122.11889,39.39472
9355,canal,-122.11972,39.52611
9356,canal,-122.12361,37.4325
9357,canal,-122.13278,39.39333
9358,canal,-122.13389,39.96611
9359,canal,-122.15333,37.68528
9360,canal,-122.19806,39.79083
9361,canal,-122.21444,39.75472
9362,canal,-122.22417,40.06
