cat_name,long,lat
church,-117.34222,33.17083
church,-117.34222,34.50361
church,-117.3425,33.16722
church,-117.34278,33.15944
church,-117.34278,33.16111
church,-117.34389,33.15639
church,-117.34444,34.11361
church,-117.34528,34.16472
church,-117.34611,33.15861
church,-117.34611,34.40444
church,-117.34611,34.44806
church,-117.34611,34.4925
church,-117.34667,33.95028
church,-117.34722,33.19917
church,-117.34778,33.98083
church,-117.34778,33.99361
church,-117.34778,33.99528
church,-117.34944,34.16472
church,-117.35083,33.16472
church,-117.35167,33.20972
church,-117.35222,33.16028
church,-117.35222,33.97722
church,-117.35444,34.00222
church,-117.35611,34.11083
church,-117.35667,33.96861
church,-117.35917,33.19944
church,-117.35972,33.20056
church,-117.35972,33.99861
church,-117.36028,33.96833
church,-117.36028,34.12944
church,-117.36056,33.17806
church,-117.36056,34.10972
church,-117.36056,34.11389
church,-117.36083,33.97389
church,-117.36139,34.10722
church,-117.36222,33.97972
church,-117.3625,33.22056
church,-117.3625,33.97111
church,-117.36278,34.00889
church,-117.36306,33.88194
church,-117.36306,34.50694
church,-117.36361,33.97389
church,-117.36389,33.97639
church,-117.36472,34.10611
church,-117.36556,34.08472
church,-117.36556,34.10833
church,-117.36583,33.97333
church,-117.36639,34.135
church,-117.36667,33.985
church,-117.3675,33.965
church,-117.36806,34.10083
church,-117.36806,34.13194
church,-117.36917,33.98917
church,-117.36944,33.97111
church,-117.36972,33.9825
church,-117.36972,33.99361
church,-117.37,34.10389
church,-117.37028,33.20556
church,-117.37056,33.98222
church,-117.37111,33.98167
church,-117.37111,34.38333
church,-117.37139,33.19222
church,-117.37167,33.18583
church,-117.37167,33.19194
church,-117.3725,34.09222
church,-117.37306,34.11417
church,-117.37306,34.12944
church,-117.37333,34.12444
church,-117.37361,33.19583
church,-117.37361,34.12583
church,-117.37389,33.98583
church,-117.37417,34.51194
church,-117.37528,33.19639
church,-117.37583,33.95389
church,-117.37583,33.98972
church,-117.37611,33.19472
church,-117.37611,33.97222
church,-117.37639,33.19556
church,-117.37722,33.94611
church,-117.3775,34.085
church,-117.37778,33.19722
church,-117.37806,34.10639
church,-117.37861,33.98639
church,-117.37861,34.12806
church,-117.37889,34.10444
church,-117.37917,33.19833
church,-117.38111,33.98278
church,-117.38167,33.97556
church,-117.38222,34.11444
church,-117.38278,34.01167
church,-117.38361,33.97306
church,-117.38639,33.97556
church,-117.38778,33.97333
church,-117.38861,33.93722
church,-117.39194,33.94583
church,-117.39194,34.0125
church,-117.39222,34.07222
church,-117.39361,33.995
church,-117.39444,33.93167
church,-117.395,33.96111
church,-117.395,34.01333
church,-117.39528,33.94556
church,-117.39556,33.94639
church,-117.39611,33.96139
church,-117.39639,33.93528
church,-117.39639,33.95167
church,-117.39694,33.95083
church,-117.3975,33.99444
church,-117.39917,33.99861
church,-117.39944,33.92972
church,-117.40028,34.05611
church,-117.40056,33.93111
church,-117.40056,33.94944
church,-117.40111,33.99417
church,-117.40167,33.93056
church,-117.40278,33.94417
church,-117.40417,34.10167
church,-117.40472,34.12167
church,-117.40667,33.93944
church,-117.40667,33.9925
church,-117.40722,33.96111
church,-117.40778,34.05556
church,-117.40806,33.99694
church,-117.40917,33.99806
church,-117.41028,33.96333
church,-117.41167,33.94556
church,-117.41361,34.07722
church,-117.41694,34.09194
church,-117.4175,33.95278
church,-117.4175,33.95556
church,-117.42083,34.00278
church,-117.42139,34.08472
church,-117.42167,33.94639
church,-117.42194,33.99222
church,-117.42222,34.11417
church,-117.42417,33.94194
church,-117.42417,33.99194
church,-117.42444,34.00333
church,-117.42472,33.93278
church,-117.425,33.94639
church,-117.42667,34.08528
church,-117.42667,34.08583
church,-117.42722,33.94056
church,-117.42778,33.93778
church,-117.42806,34.09306
church,-117.42972,33.90139
church,-117.43083,34.01389
church,-117.43083,34.0825
church,-117.43083,34.08528
church,-117.43083,34.08778
church,-117.43083,34.1
church,-117.43167,33.9275
church,-117.43306,33.92833
church,-117.43528,34.08778
church,-117.43556,33.94611
church,-117.43556,34.08806
church,-117.43556,34.10139
church,-117.43556,34.1025
church,-117.43694,33.9225
church,-117.43833,34.09722
church,-117.43889,34.09722
church,-117.43889,34.09833
church,-117.43889,34.12083
church,-117.43972,34.10306
church,-117.44111,34.01139
church,-117.44167,33.92222
church,-117.44167,33.945
church,-117.44194,34.07806
church,-117.44222,33.92861
church,-117.44222,34.1025
church,-117.44306,33.93139
church,-117.44389,33.92167
church,-117.44472,33.93278
church,-117.44528,33.92222
church,-117.44639,34.0925
church,-117.44833,33.93778
church,-117.44833,34.08833
church,-117.44917,34.12167
church,-117.45028,33.92639
church,-117.45028,33.93694
church,-117.45028,33.94
church,-117.45222,34.07778
church,-117.45222,34.08444
church,-117.45611,33.93917
church,-117.45694,34.01167
church,-117.45778,34.13972
church,-117.46528,34.06333
church,-117.46583,33.93917
church,-117.46806,34.085
church,-117.47167,33.9425
church,-117.47194,33.94694
church,-117.47194,34.00889
church,-117.47306,33.92861
church,-117.47306,33.9425
church,-117.47556,34.01194
church,-117.47583,33.93389
church,-117.47639,33.9425
church,-117.47639,34.085
church,-117.47694,33.9175
church,-117.47694,33.92528
church,-117.47722,33.96944
church,-117.47833,33.93583
church,-117.47861,33.91806
church,-117.47917,33.975
church,-117.47917,33.97556
church,-117.47917,34.01556
church,-117.47972,34.06139
church,-117.48083,33.96944
church,-117.48139,34.06333
church,-117.48194,33.91111
church,-117.48194,34.09972
church,-117.48278,34.00306
church,-117.48306,33.9125
church,-117.48556,33.91972
church,-117.48694,34.01194
church,-117.48972,33.92917
church,-117.49083,33.93722
church,-117.49333,33.99472
church,-117.49333,34.09889
church,-117.49389,33.99472
church,-117.49528,33.93556
church,-117.49833,33.91472
church,-117.49972,34.00722
church,-117.50111,34.01444
church,-117.51611,34.12167
church,-117.51806,33.87861
church,-117.51944,33.87778
church,-117.52139,33.87778
church,-117.52333,33.87528
church,-117.52389,33.8775
church,-117.52694,33.83583
church,-117.5275,34.10667
church,-117.535,33.93806
church,-117.53972,33.95
church,-117.54278,33.92389
church,-117.54417,33.93444
church,-117.54417,33.935
church,-117.54417,33.93556
church,-117.54528,33.93861
church,-117.54528,33.94222
church,-117.54639,33.85028
church,-117.54889,33.93806
church,-117.55167,33.93861
church,-117.55917,33.855
church,-117.56028,33.905
church,-117.56056,33.9375
church,-117.56111,33.89917
church,-117.56139,33.93694
church,-117.56389,33.87556
church,-117.56417,33.87306
church,-117.565,33.87111
church,-117.56583,33.87028
church,-117.56583,33.87083
church,-117.56611,33.87361
church,-117.56639,33.87139
church,-117.56639,33.87194
church,-117.56667,33.87028
church,-117.56667,33.87083
church,-117.56667,33.87444
church,-117.56694,33.86556
church,-117.56722,33.87361
church,-117.56806,33.87278
church,-117.56944,33.87278
church,-117.57056,33.87611
church,-117.57111,33.87528
church,-117.57222,33.87472
church,-117.57222,33.87722
church,-117.57278,33.87472
church,-117.57556,33.87722
church,-117.58,33.8575
church,-117.58139,33.88028
church,-117.58167,33.8575
church,-117.58222,33.88806
church,-117.58361,34.06389
church,-117.58389,33.86306
church,-117.58389,33.87472
church,-117.58417,34.09139
church,-117.58611,33.85778
church,-117.58778,33.87556
church,-117.58833,33.87806
church,-117.59278,34.02278
church,-117.59306,34.01167
church,-117.59306,34.11889
church,-117.59667,33.415
church,-117.59694,33.415
church,-117.60139,34.60083
church,-117.60222,34.12167
church,-117.60583,34.13222
church,-117.60639,34.14861
church,-117.60833,33.42917
church,-117.61,33.67361
church,-117.6125,34.07722
church,-117.61694,33.42889
church,-117.61861,34.08139
church,-117.61861,34.0825
church,-117.61917,34.07972
church,-117.61944,34.095
church,-117.62417,34.13806
church,-117.6275,34.08417
church,-117.62861,34.07056
church,-117.62972,34.06833
church,-117.62972,34.06972
church,-117.63056,34.08556
church,-117.63083,34.05889
church,-117.63556,34.05361
church,-117.63611,34.06667
church,-117.63639,34.07667
church,-117.63667,34.06861
church,-117.63806,34.07972
church,-117.63861,34.05361
church,-117.64,34.07472
church,-117.64,34.07722
church,-117.64083,34.05167
church,-117.64083,34.0925
church,-117.64111,34.09833
church,-117.64167,34.10556
church,-117.64278,34.06556
church,-117.64278,34.07
church,-117.64333,34.05806
church,-117.64472,34.07139
church,-117.64472,34.07306
church,-117.64556,34.05667
church,-117.64556,34.09278
church,-117.64611,34.12139
church,-117.64667,34.09639
church,-117.64667,34.10111
church,-117.64694,34.05667
church,-117.6475,34.10056
church,-117.64778,34.05083
church,-117.64833,34.03417
church,-117.64833,34.07111
church,-117.64917,34.09278
church,-117.64917,34.09639
church,-117.64944,34.07472
church,-117.64972,34.05222
church,-117.64972,34.07056
church,-117.64972,34.09639
church,-117.64972,34.09667
church,-117.64972,34.10083
church,-117.65028,34.02944
church,-117.65056,34.03806
church,-117.65056,34.05861
church,-117.65083,34.08194
church,-117.65083,34.08417
church,-117.65083,34.11083
church,-117.65111,34.06861
church,-117.65111,34.105
church,-117.65222,34.05611
church,-117.65278,34.06472
church,-117.65306,34.0675
church,-117.65333,34.0575
church,-117.65361,34.06444
church,-117.65444,34.04667
church,-117.65444,34.09639
church,-117.65472,34.06361
church,-117.65472,34.07444
church,-117.65528,34.06472
church,-117.65667,34.09278
church,-117.65694,35.61861
church,-117.66056,34.10028
church,-117.66167,33.50278
church,-117.66194,34.05639
church,-117.66417,34.1025
church,-117.66528,34.08528
church,-117.66667,34.085
church,-117.66694,34.04472
church,-117.66889,34.10278
church,-117.67028,35.63333
church,-117.67056,35.64778
church,-117.67139,35.635
church,-117.67167,35.62333
church,-117.67167,35.62417
church,-117.67167,35.6375
church,-117.67278,34.1175
church,-117.67333,35.62444
church,-117.67389,35.62444
church,-117.67417,34.085
church,-117.67583,34.08139
church,-117.67667,34.08111
church,-117.67694,35.61917
church,-117.6775,35.63028
church,-117.67778,35.62278
church,-117.67833,35.61889
church,-117.67833,35.63139
church,-117.67833,35.63306
church,-117.67833,35.64306
church,-117.67861,35.63028
church,-117.67861,35.635
church,-117.67861,35.64111
church,-117.68056,34.08111
church,-117.68167,34.0525
church,-117.68222,35.615
church,-117.68222,35.62944
church,-117.68472,35.62972
church,-117.68528,35.61556
church,-117.68639,34.0925
church,-117.68694,35.59972
church,-117.68722,34.08528
church,-117.68722,35.64778
church,-117.68778,34.06972
church,-117.68889,35.62694
church,-117.69167,34.08167
church,-117.69361,34.06694
church,-117.69361,34.07306
church,-117.69639,34.08722
church,-117.69778,34.07278
church,-117.70528,34.07833
church,-117.70583,34.07
church,-117.70667,34.07528
church,-117.73528,34.06417
church,-117.73556,34.05361
church,-117.74028,34.06361
church,-117.74583,35.64833
church,-117.74694,34.04917
church,-117.74694,34.06444
church,-117.74778,34.06222
church,-117.74861,34.05056
church,-117.74861,34.05361
church,-117.74889,34.06417
church,-117.75028,34.06306
church,-117.75139,34.05194
church,-117.75167,33.51361
church,-117.75167,34.06333
church,-117.75222,34.05667
church,-117.75417,34.05056
church,-117.75556,34.06028
church,-117.7575,34.05194
church,-117.75806,34.05083
church,-117.75833,34.05333
church,-117.75889,34.06306
church,-117.76056,34.08472
church,-117.76222,34.09889
church,-117.76222,34.10222
church,-117.76333,34.09972
church,-117.76611,34.09944
church,-117.76639,34.10917
church,-117.76722,34.10139
church,-117.76778,34.06139
church,-117.76806,34.09944
church,-117.76889,34.1
church,-117.77083,33.53778
church,-117.77556,34.10083
church,-117.77583,33.54222
church,-117.77861,33.54111
church,-117.78,33.54222
church,-117.78028,33.54222
church,-117.78083,33.54389
church,-117.78139,33.8625
church,-117.78417,34.12139
church,-117.78528,34.11083
church,-117.78833,34.11056
church,-117.79167,33.5475
church,-117.79222,34.10639
church,-117.79722,34.10722
church,-117.80222,34.12278
church,-117.80556,34.11444
church,-117.80583,34.10861
church,-117.80583,34.10944
church,-117.80583,34.11833
church,-117.80694,34.10861
church,-117.80861,34.10778
church,-117.8125,35.64472
church,-117.81278,35.65
church,-117.81306,35.64889
church,-117.81833,33.76056
church,-117.835,34.11361
church,-117.85333,34.09917
church,-117.85722,34.08667
church,-117.86139,34.09972
church,-117.86278,34.09806
church,-117.86278,34.10278
church,-117.8675,34.45667
church,-117.88472,34.09917
church,-117.88667,34.08778
church,-117.88667,34.08889
church,-117.88667,34.08972
church,-117.88972,34.06806
church,-117.89111,34.08528
church,-117.89111,34.08639
church,-117.89417,34.07472
church,-117.89778,34.08972
church,-117.89806,33.78639
church,-117.90583,34.06222
church,-117.915,34.06611
church,-117.91528,34.065
church,-117.92167,34.06083
church,-117.92306,34.05361
church,-117.92389,34.06556
church,-117.9275,34.10722
church,-117.92806,34.065
church,-117.9325,34.09639
church,-117.93306,34.10556
church,-117.93389,34.0575
church,-117.93389,34.08556
church,-117.99,34.14167
church,-117.99861,34.14889
church,-117.99972,34.15167
church,-118.00194,34.14944
church,-118.00444,34.1375
church,-118.00667,34.095
church,-118.02528,34.075
church,-118.02694,34.08722
church,-118.02806,34.07111
church,-118.02833,34.08556
church,-118.0325,33.96528
church,-118.0325,34.07944
church,-118.03306,34.06861
church,-118.03333,33.98056
church,-118.03333,34.07806
church,-118.03389,33.9775
church,-118.03389,33.97944
church,-118.03389,33.98056
church,-118.035,33.98056
church,-118.03556,33.97694
church,-118.03639,34.09917
church,-118.03694,33.98278
church,-118.03722,33.98111
church,-118.03778,33.96472
church,-118.03778,34.06028
church,-118.03806,33.97694
church,-118.03861,33.82972
church,-118.03861,33.97694
church,-118.03861,33.98083
church,-118.03917,33.97389
church,-118.03972,33.98139
church,-118.04056,33.97583
church,-118.04083,33.82861
church,-118.04139,34.09889
church,-118.04278,33.97583
church,-118.04306,33.98222
church,-118.04472,34.13056
church,-118.04639,33.9775
church,-118.05111,33.99139
church,-118.05111,34.16722
church,-118.05139,34.16583
church,-118.05222,34.16361
church,-118.0525,34.10806
church,-118.05278,34.09167
church,-118.05556,34.16139
church,-118.05583,34.16222
church,-118.05611,33.81083
church,-118.05611,34.16417
church,-118.05611,36.60806
church,-118.05639,34.10889
